dataset,n_share,n_source_private,method,source,target,AA,H-score,H3-score,AUROC,OSCR
domainnet,150,50,AutoDistill,painting,real,0.02,0.02,0.02,0.0,0.01
domainnet,150,50,AutoDistill,painting,sketch,0.09,0.06,0.04,0.01,0.01
domainnet,150,50,AutoDistill,real,painting,0.05,0.04,0.02,0.01,0.01
domainnet,150,50,AutoDistill,real,sketch,0.05,0.04,0.03,0.01,0.02
domainnet,150,50,AutoDistill,sketch,painting,0.04,0.03,0.02,0.01,0.01
domainnet,150,50,AutoDistill,sketch,real,0.01,0.01,0.01,0.0,0.01
domainnet,150,50,Auto_only_cal,painting,real,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_only_cal,painting,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_only_cal,real,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_only_cal,real,sketch,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_only_cal,sketch,painting,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_only_cal,sketch,real,0.0,0.0,0.0,0.0,0.0
domainnet,150,50,Auto_wo_iid,painting,real,0.02,0.01,0.01,0.0,0.01
domainnet,150,50,Auto_wo_iid,painting,sketch,0.04,0.03,0.02,0.01,0.01
domainnet,150,50,Auto_wo_iid,real,painting,0.06,0.05,0.04,0.01,0.01
domainnet,150,50,Auto_wo_iid,real,sketch,0.04,0.03,0.02,0.01,0.02
domainnet,150,50,Auto_wo_iid,sketch,painting,0.02,0.01,0.01,0.01,0.02
domainnet,150,50,Auto_wo_iid,sketch,real,0.02,0.01,0.01,0.01,0.02
domainnet,150,50,Auto_wo_nll,painting,real,0.02,0.01,0.01,0.0,0.01
domainnet,150,50,Auto_wo_nll,painting,sketch,0.03,0.02,0.01,0.01,0.0
domainnet,150,50,Auto_wo_nll,real,painting,0.06,0.06,0.04,0.01,0.01
domainnet,150,50,Auto_wo_nll,real,sketch,0.02,0.02,0.01,0.01,0.01
domainnet,150,50,Auto_wo_nll,sketch,painting,0.02,0.02,0.02,0.01,0.0
domainnet,150,50,Auto_wo_nll,sketch,real,0.01,0.01,0.01,0.0,0.0
domainnet,150,50,Auto_wo_ood,painting,real,0.06,0.22,0.15,0.13,0.12
domainnet,150,50,Auto_wo_ood,painting,sketch,0.08,0.04,0.02,0.11,0.08
domainnet,150,50,Auto_wo_ood,real,painting,0.05,0.03,0.02,0.02,0.01
domainnet,150,50,Auto_wo_ood,real,sketch,0.08,0.06,0.04,0.02,0.01
domainnet,150,50,Auto_wo_ood,sketch,painting,0.02,0.01,0.01,0.02,0.04
domainnet,150,50,Auto_wo_ood,sketch,real,0.04,0.04,0.03,0.0,0.01
